NC_006088.5	248230	250572	Super-Scaffold_1000006	439054	440771	+
NC_006088.5	259655	259838	Super-Scaffold_14	20694218	20694394	+
NC_006088.5	260489	260855	Super-Scaffold_7	1136975	1137345	+
NC_006088.5	263458	264921	Super-Scaffold_14	3314847	3316003	+
NC_006088.5	264923	265071	Super-Scaffold_33	6407263	6407393	-
NC_006088.5	265995	277880	Super-Scaffold_48	20475568	20482987	-
NC_006088.5	277880	278272	Super-Scaffold_7	4351405	4351798	-
NC_006088.5	280763	283266	Super-Scaffold_24	678807	681697	-
NC_006088.5	297648	297950	Super-Scaffold_8	6589131	6589433	+
NC_006088.5	301211	301381	Super-Scaffold_42	13626078	13626266	-
NC_006088.5	314889	315324	Super-Scaffold_2	91617354	91617852	-
NC_006088.5	315432	316091	Super-Scaffold_17	467843	468493	-
NC_006088.5	316351	317197	Super-Scaffold_2	8329357	8330222	-
NC_006088.5	318095	318157	Super-Scaffold_2	91616700	91616755	-
NC_006088.5	318207	319688	Super-Scaffold_1000006	32118323	32119793	+
NC_006088.5	320300	197584323	Super-Scaffold_2	454370	91613393	-
NC_006088.5	197587774	197588308	Super-Scaffold_40	20015091	20015664	+
NW_020109737.1	2	1765	Super-Scaffold_2	82200192	82201916	-
NW_020109740.1	3	5728	Super-Scaffold_2	82941789	82949622	+
NW_020109741.1	511	1245	Super-Scaffold_21	2522918	2523663	+
NW_020109741.1	2107	4624	Super-Scaffold_2	46425779	46428914	+
NW_020109741.1	4875	6636	Super-Scaffold_21	2458306	2464550	-
NW_020109741.1	6691	7826	Super-Scaffold_2	59603399	59604543	-
NW_020109741.1	9085	9406	Super-Scaffold_2	28890027	28890449	-
NW_020109741.1	10471	10837	Super-Scaffold_45	19455317	19455692	+
NW_020109743.1	20167	21661	Super-Scaffold_48	2145332	2146501	-
NC_006089.5	7540	7892	Super-Scaffold_38	6626979	6627353	-
NC_006089.5	10179	21088	Super-Scaffold_38	6610584	6627353	-
NC_006089.5	22985	23045	Super-Scaffold_40	15591569	15591627	+
NC_006089.5	23048	23798	Super-Scaffold_9	42497622	42498374	+
NC_006089.5	34393	38153	Super-Scaffold_9	407353	411208	+
NC_006089.5	50912	53112	Super-Scaffold_41	96566	99188	+
NC_006089.5	53858	53915	Super-Scaffold_17	8236349	8236406	-
NC_006089.5	54594	55468	Super-Scaffold_9	40421417	40422515	+
NC_006089.5	56482	56924	Super-Scaffold_26	16448643	16449103	-
NC_006089.5	57441	37046895	Super-Scaffold_38	14523	41985626	-
NC_006089.5	37050299	37050383	Super-Scaffold_9	6238312	6238396	+
NC_006089.5	37052158	37055425	Super-Scaffold_2000008	89535	92198	-
NC_006089.5	37062841	37063340	Super-Scaffold_29	11148262	11148759	-
NC_006089.5	37063368	37063498	Super-Scaffold_13	44393814	44393950	-
NC_006089.5	37063498	37063677	Super-Scaffold_13	8450423	8450666	+
NC_006089.5	37063848	54416144	Super-Scaffold_46	18832	18630660	+
NC_006089.5	54416144	54417630	Super-Scaffold_2	39222509	39224072	-
NC_006089.5	54417671	54418006	Super-Scaffold_45	12182002	12182339	+
NC_006089.5	54418594	54418662	Super-Scaffold_13	48103914	48103981	-
NC_006089.5	54419565	54420567	Super-Scaffold_2	17577148	17578156	-
NC_006089.5	54423794	54423891	Super-Scaffold_1	17588157	17588255	-
NC_006089.5	54423891	54424039	Super-Scaffold_40	14844055	14844196	-
NC_006089.5	54424040	54425181	Super-Scaffold_40	24024173	24025877	+
NC_006089.5	54426347	54426681	Super-Scaffold_21	290456	290788	+
NC_006089.5	54435157	54437581	Super-Scaffold_18	24009034	24011321	-
NC_006089.5	54438777	54447479	Super-Scaffold_40	36634542	36638764	+
NC_006089.5	54454076	54454339	Super-Scaffold_14	22915055	22915366	-
NC_006089.5	54459816	54461326	Super-Scaffold_38	5348040	5349773	-
NC_006089.5	54462722	79768162	Super-Scaffold_48	3270764	28613869	+
NC_006089.5	79768162	79768300	Super-Scaffold_9	7351698	7351851	-
NC_006089.5	79769355	110071112	Super-Scaffold_27	50709	33684942	-
NC_006089.5	110081684	110082488	Super-Scaffold_38	14020994	14022001	-
NC_006089.5	110085747	110086629	Super-Scaffold_33	15918557	15919442	+
NC_006089.5	110091638	110091730	Super-Scaffold_26	16887589	16887692	+
NC_006089.5	110095293	110095664	Super-Scaffold_2	13500892	13501297	-
NC_006089.5	110098222	110102305	Super-Scaffold_13	17164693	17166598	+
NC_006089.5	110105363	110105830	Super-Scaffold_14	29834770	29835266	-
NC_006089.5	110105884	110106053	Super-Scaffold_21	10893437	10893594	+
NC_006089.5	110131539	110131643	Super-Scaffold_27	15068573	15068677	+
NC_006089.5	110142239	149118648	Super-Scaffold_9	1013453	43251674	-
NC_006089.5	149118659	149118843	Super-Scaffold_6	55741105	55741316	+
NC_006089.5	149121941	149122994	Super-Scaffold_20000042	14581347	14582244	+
NC_006089.5	149123546	149125607	Super-Scaffold_6	55741320	55743235	+
NC_006089.5	149126008	149127338	Super-Scaffold_26	2681878	2682991	+
NC_006089.5	149127405	149128412	Super-Scaffold_20000042	14581349	14582201	+
NC_006089.5	149128557	149131585	Super-Scaffold_6	55508933	55511666	+
NC_006089.5	149131585	149132800	Super-Scaffold_6	55742130	55743256	+
NC_006089.5	149133424	149134972	Super-Scaffold_38	41638709	41640086	-
NC_006089.5	149141391	149141902	Super-Scaffold_6	55743292	55743780	+
NC_006089.5	149142297	149142795	Super-Scaffold_6	55749512	55750001	+
NC_006089.5	149148156	149148737	Super-Scaffold_33	16850221	16850784	-
NC_006089.5	149149004	149149262	Super-Scaffold_26	23274265	23274525	-
NC_006089.5	149149262	149156315	Super-Scaffold_26	23268034	23274920	-
NC_006089.5	149156315	149157198	Super-Scaffold_26	23269108	23269984	-
NC_006089.5	149162309	149165991	Super-Scaffold_23	29682258	29692180	-
NC_006089.5	149165991	149166076	Super-Scaffold_10	21661908	21661990	-
NC_006089.5	149168534	149168711	Super-Scaffold_200000105744	81350	81522	+
NC_006089.5	149169215	149172120	Super-Scaffold_20	168961	171898	-
NC_006089.5	149172966	149173256	Super-Scaffold_30	208008	208329	+
NC_006089.5	149248291	149249005	Super-Scaffold_18	2005938	2006678	+
NC_006089.5	149257053	149258127	Super-Scaffold_9	2354784	2355847	-
NC_006089.5	149259783	149260079	Super-Scaffold_46	1255688	1256004	-
NC_006089.5	149260080	149555172	Super-Scaffold_9	14279	381316	+
NC_006089.5	149555597	149556087	Super-Scaffold_40	50843152	50843651	-
NC_006089.5	149556236	149570448	Super-Scaffold_9	31838	46094	-
NC_006089.5	149574559	149575643	Super-Scaffold_20	7272639	7273518	+
NC_006089.5	149576812	149576923	Super-Scaffold_2	73751702	73751812	+
NC_006089.5	149579537	149579838	Super-Scaffold_22	22845226	22845533	+
NC_006089.5	149580252	149583436	Super-Scaffold_30	4389655	4396436	+
NC_006089.5	149584682	149585492	Super-Scaffold_1	596189	596892	+
NC_006089.5	149585492	149586710	Super-Scaffold_2	1465280	1466504	+
NC_006089.5	149589444	149592218	Super-Scaffold_24	14758	16263	+
NC_006089.5	149627534	149628109	Super-Scaffold_30	6884527	6885106	-
NC_006089.5	149632698	149634706	Super-Scaffold_8	24152200	24154066	-
NC_006089.5	149641751	149642301	Super-Scaffold_2	1457561	1458091	-
NC_006089.5	149642423	149642578	Super-Scaffold_25	216327	216480	+
NC_006089.5	149642578	149647820	Super-Scaffold_34	1828842	1839799	-
NC_006089.5	149647867	149648132	Super-Scaffold_34	1828982	1829236	-
NC_006089.5	149653066	149653568	Super-Scaffold_34	6088810	6089310	-
NC_006089.5	149656445	149657536	Super-Scaffold_18	32113223	32114230	+
NC_006090.5	47809	50560	Super-Scaffold_44	12696675	12699573	+
NC_006090.5	50573	51304	Super-Scaffold_48	11723754	11724631	-
NC_006090.5	56002	62678	Super-Scaffold_15	5155983	5157972	-
NC_006090.5	69785	2440041	Super-Scaffold_16	4882362	7413660	-
NC_006090.5	2442746	2442861	Super-Scaffold_13	15825829	15825944	-
NC_006090.5	2445986	2446190	Super-Scaffold_14	57693449	57693652	-
NC_006090.5	2446190	2447033	Super-Scaffold_15	9374512	9375343	+
NC_006090.5	2449071	2454168	Super-Scaffold_34	1012285	1014344	+
NC_006090.5	2470345	2474045	Super-Scaffold_6	51240538	51244362	-
NC_006090.5	2474063	2474142	Super-Scaffold_38	40264402	40264486	+
NC_006090.5	2477471	8292679	Super-Scaffold_16	7424373	11899026	+
NC_006090.5	8295039	9594126	Super-Scaffold_16	11900475	13627343	-
NC_006090.5	9595463	66567482	Super-Scaffold_22	9211	41445168	+
NC_006090.5	66574438	104286149	Super-Scaffold_40	30511	43074081	+
NC_006090.5	104287718	110802612	Super-Scaffold_40	43075468	51296857	-
NC_006090.5	110807952	110812228	Super-Scaffold_32	2570671	2580938	+
NC_006090.5	110825190	110825396	Super-Scaffold_2	27284935	27285158	+
NW_020109747.1	3305	3552	Super-Scaffold_43	165935	166182	-
NC_006091.5	25132	25820	Super-Scaffold_2	10401775	10402463	-
NC_006091.5	26848	27067	Super-Scaffold_6	50571035	50571224	+
NC_006091.5	30764	30896	Super-Scaffold_14	20353627	20353735	+
NC_006091.5	30944	35389	Super-Scaffold_2	73109619	73113640	-
NC_006091.5	36728	37153	Super-Scaffold_18	11021214	11021648	-
NC_006091.5	40363	41910	Super-Scaffold_19	6687388	6688757	-
NC_006091.5	55479	56809	Super-Scaffold_2	19410633	19412035	+
NC_006091.5	57087	58827	Super-Scaffold_38	893147	894884	-
NC_006091.5	66293	1528949	Super-Scaffold_5	12656240	14781347	+
NC_006091.5	1529606	1882787	Super-Scaffold_5	84652	794102	-
NC_006091.5	1893519	2190255	Super-Scaffold_5	12183640	12651071	+
NC_006091.5	2190576	9501411	Super-Scaffold_5	14800835	24479868	-
NC_006091.5	9502096	9502269	Super-Scaffold_8	10433746	10433944	+
NC_006091.5	9506241	18698198	Super-Scaffold_5	796214	9826731	+
NC_006091.5	18698198	18707350	Super-Scaffold_12	7068	9450	-
NC_006091.5	18709127	18709994	Super-Scaffold_35	170105	170807	+
NC_006091.5	18712202	18712747	Super-Scaffold_9	5268796	5269366	+
NC_006091.5	18712983	18721439	Super-Scaffold_5	9827201	9829212	-
NC_006091.5	18722056	18722980	Super-Scaffold_2	12550974	12552608	+
NC_006091.5	18728118	18728460	Super-Scaffold_2	37469221	37469561	+
NC_006091.5	18728492	18730482	Super-Scaffold_13	29915635	29918850	-
NC_006091.5	18733097	18733940	Super-Scaffold_42	29750966	29751791	+
NC_006091.5	18734177	18734929	Super-Scaffold_40	42439315	42440058	+
NC_006091.5	18739804	18740348	Super-Scaffold_27	3221470	3222051	-
NC_006091.5	18745192	19722234	Super-Scaffold_5	9852320	10423431	-
NC_006091.5	19722234	19727005	Super-Scaffold_39	15196972	15201745	-
NC_006091.5	19727005	19727090	Super-Scaffold_21	10882	11166	-
NC_006091.5	19727092	19731060	Super-Scaffold_6	2556	8650	+
NC_006091.5	19731077	19735046	Super-Scaffold_9	43284715	43288684	+
NC_006091.5	19735046	19737473	Super-Scaffold_23	15713864	15722268	+
NC_006091.5	19737683	19739532	Super-Scaffold_2	61081237	61083188	+
NC_006091.5	19739532	25204232	Super-Scaffold_6	2713904	8913305	-
NC_006091.5	25205186	25210458	Super-Scaffold_23	15710291	15720851	+
NC_006091.5	25210458	25210620	Super-Scaffold_13	9036458	9036627	+
NC_006091.5	25210634	25212049	Super-Scaffold_45	41368280	41369737	-
NC_006091.5	25212060	25218369	Super-Scaffold_6	8909443	8913294	-
NC_006091.5	25220535	25220724	Super-Scaffold_40	24366814	24366998	-
NC_006091.5	25220724	25553472	Super-Scaffold_6	2289954	2710676	+
NC_006091.5	25553746	25559110	Super-Scaffold_15	8387493	8392929	-
NC_006091.5	25559110	25559191	Super-Scaffold_19	6688795	6688876	+
NC_006091.5	25559242	33232649	Super-Scaffold_23	8085724	16576611	-
NC_006091.5	33236158	34021807	Super-Scaffold_6	8853102	9781786	-
NC_006091.5	34022016	34049979	Super-Scaffold_23	16576175	16630680	+
NC_006091.5	34051323	34062891	Super-Scaffold_23	1457068	1470041	+
NC_006091.5	34063722	34233385	Super-Scaffold_23	23908185	24090715	+
NC_006091.5	34236121	34595882	Super-Scaffold_23	16631707	17047798	-
NC_006091.5	34595914	35026069	Super-Scaffold_23	953151	1452388	-
NC_006091.5	35026139	90691285	Super-Scaffold_6	10715791	55407288	+
NC_006091.5	90698373	90698464	Super-Scaffold_6	55409293	55409378	+
NC_006091.5	90698533	90698630	Super-Scaffold_28	730712	730813	-
NC_006091.5	90698630	90699480	Super-Scaffold_28	730336	731031	-
NC_006091.5	90699480	90699657	Super-Scaffold_28	730596	730736	-
NC_006091.5	90699675	90699908	Super-Scaffold_28	730381	730596	-
NC_006091.5	90708205	90708449	Super-Scaffold_22	36619434	36619698	+
NC_006091.5	90719948	90721406	Super-Scaffold_34	1060514	1062941	+
NC_006091.5	90752589	90970155	Super-Scaffold_6	56122488	56512232	-
NC_006091.5	90970223	90970904	Super-Scaffold_23	27967284	27967982	-
NC_006091.5	90971504	90978610	Super-Scaffold_6	56167653	56175835	-
NC_006091.5	90979299	90983788	Super-Scaffold_34	4104884	4108884	-
NC_006091.5	90999569	90999986	Super-Scaffold_18	9343636	9344003	+
NC_006091.5	91006812	91006891	Super-Scaffold_8	12897148	12897236	-
NC_006091.5	91009270	91010089	Super-Scaffold_16	11777511	11778404	+
NC_006091.5	91010089	91010214	Super-Scaffold_40	22482786	22482917	-
NC_006091.5	91017291	91017871	Super-Scaffold_40	11961336	11961958	-
NC_006091.5	91018480	91018567	Super-Scaffold_2	1697902	1697984	-
NC_006091.5	91021995	91022143	Super-Scaffold_23	30791641	30791811	+
NC_006091.5	91025311	91025647	Super-Scaffold_2	89625045	89625475	-
NC_006091.5	91070465	91071410	Super-Scaffold_28	17290000	17291143	-
NC_006091.5	91071486	91071639	Super-Scaffold_6	56394372	56394503	-
NC_006091.5	91071663	91071801	Super-Scaffold_12	1658055	1658163	+
NC_006091.5	91074435	91075662	Super-Scaffold_40	51034265	51035383	+
NC_006091.5	91075895	91075970	Super-Scaffold_33	16863232	16863309	+
NC_006091.5	91075988	91076539	Super-Scaffold_29	368587	369154	-
NC_006091.5	91076539	91076631	Super-Scaffold_12	6695983	6696075	-
NC_006091.5	91076952	91077117	Super-Scaffold_12	1658411	1658591	+
NC_006091.5	91077243	91077391	Super-Scaffold_12	1982978	1983147	-
NC_006091.5	91077391	91077754	Super-Scaffold_12	1981444	1981826	-
NC_006091.5	91078049	91078311	Super-Scaffold_33	16200741	16201032	-
NC_006091.5	91078311	91079310	Super-Scaffold_28	17287041	17288020	-
NC_006091.5	91079815	91080757	Super-Scaffold_6	56384211	56385176	-
NC_006091.5	91080757	91081106	Super-Scaffold_33	16199479	16199789	-
NC_006091.5	91081106	91081511	Super-Scaffold_28	17284330	17284693	-
NC_006091.5	91081511	91082025	Super-Scaffold_40	51045172	51045759	+
NC_006091.5	91082826	91084221	Super-Scaffold_40	50841793	50842643	+
NC_006091.5	91087375	91088123	Super-Scaffold_7	1137099	1137944	+
NC_006091.5	91088165	91088634	Super-Scaffold_6	55820854	55821406	-
NC_006091.5	91089466	91089747	Super-Scaffold_40	50849120	50849499	+
NC_006091.5	91089747	91090078	Super-Scaffold_20	10869572	10869877	+
NC_006091.5	91090389	91090608	Super-Scaffold_40	50849719	50849916	+
NC_006091.5	91094130	91095012	Super-Scaffold_6	54200208	54201019	+
NC_006091.5	91097222	91097430	Super-Scaffold_20000042	14008392	14008596	-
NC_006091.5	91099318	91099526	Super-Scaffold_28	4359256	4359483	-
NC_006091.5	91099689	91099807	Super-Scaffold_40	50854656	50854782	+
NC_006091.5	91102037	91102270	Super-Scaffold_40	49964025	49964245	-
NC_006091.5	91102285	91103634	Super-Scaffold_24	348438	349456	-
NC_006091.5	91103801	91104656	Super-Scaffold_39	673326	674215	-
NC_006091.5	91105413	91106548	Super-Scaffold_40	50062468	50063853	-
NC_006091.5	91107973	91108375	Super-Scaffold_40	50057528	50057917	-
NC_006091.5	91108375	91121163	Super-Scaffold_6	55503014	55508886	-
NC_006091.5	91121163	91121329	Super-Scaffold_30	1071274	1071425	+
NC_006091.5	91121332	91122852	Super-Scaffold_17	11017118	11023302	+
NC_006091.5	91122854	91122992	Super-Scaffold_20000042	1018514	1018667	+
NC_006091.5	91122996	91123136	Super-Scaffold_17	11027242	11027384	+
NC_006091.5	91124227	91124396	Super-Scaffold_26	22412387	22412537	-
NC_006091.5	91125088	91125310	Super-Scaffold_41	1003964	1004189	-
NC_006091.5	91126892	91127147	Super-Scaffold_40	50440469	50442056	-
NC_006091.5	91127147	91127488	Super-Scaffold_100000100064	26338	26620	-
NC_006091.5	91127488	91127725	Super-Scaffold_30	1071768	1072029	+
NC_006091.5	91128106	91128199	Super-Scaffold_40	50161368	50161471	-
NC_006091.5	91128617	91129012	Super-Scaffold_40	50437617	50438031	-
NC_006091.5	91143714	91143910	Super-Scaffold_6	55749761	55749921	+
NC_006091.5	91151307	91151791	Super-Scaffold_30	5146553	5147025	-
NC_006091.5	91151791	91151952	Super-Scaffold_1000006	34770283	34770444	-
NC_006091.5	91151964	91152471	Super-Scaffold_6	55750627	55751127	+
NC_006091.5	91158327	91158725	Super-Scaffold_6	55752559	55753009	+
NC_006091.5	91174502	91175079	Super-Scaffold_34	958960	959546	+
NC_006091.5	91181441	91181898	Super-Scaffold_26	6323051	6323537	-
NC_006091.5	91191922	91192368	Super-Scaffold_6	16437070	16437549	-
NC_006091.5	91197068	91216063	Super-Scaffold_6	55672545	55702245	+
NC_006091.5	91254019	91277699	Super-Scaffold_6	55835576	55849387	+
NC_006091.5	91279733	91279942	Super-Scaffold_23	30711448	30711708	+
NC_006091.5	91279942	91282134	Super-Scaffold_16	34266415	34268892	+
NC_006091.5	91282134	91283036	Super-Scaffold_41	7244157	7245105	+
NC_006091.5	91283149	91285804	Super-Scaffold_4	74768	76532	-
NC_006091.5	91287043	91288130	Super-Scaffold_20000042	10136365	10137426	-
NC_006091.5	91288130	91289830	Super-Scaffold_9	1004983	1006693	-
NC_006091.5	91289830	91289963	Super-Scaffold_1	596905	597038	+
NC_006091.5	91289971	91290231	Super-Scaffold_6	55770333	55770593	+
NC_006091.5	91293218	91293458	Super-Scaffold_6	55774085	55774302	+
NC_006091.5	91299037	91299129	Super-Scaffold_6	55774411	55774503	+
NC_006091.5	91309315	91309551	Super-Scaffold_17	464617	464818	+
NC_006091.5	91309641	91309939	Super-Scaffold_48	28259185	28259466	+
NC_006091.5	91310186	91310848	Super-Scaffold_1	760812	761342	-
NC_006091.5	91314338	91315086	Super-Scaffold_17	467762	468474	+
NC_006092.5	58735	59237	Super-Scaffold_17	13389823	13390357	-
NC_006092.5	77845	78897	Super-Scaffold_27	9882684	9883697	+
NC_006092.5	81018	86532	Super-Scaffold_24	562116	568442	+
NC_006092.5	86541	86597	Super-Scaffold_24	921428	921482	+
NC_006092.5	86597	90353	Super-Scaffold_15	3899784	3903093	-
NC_006092.5	92105	92260	Super-Scaffold_18	24117265	24117408	+
NC_006092.5	92536	1869168	Super-Scaffold_8	18909292	20844721	+
NC_006092.5	1869945	1877025	Super-Scaffold_8	20846331	20855022	-
NC_006092.5	1877091	16859212	Super-Scaffold_8	59691	16937952	-
NC_006092.5	16863380	17005128	Super-Scaffold_8	18684920	18862510	+
NC_006092.5	17010089	17010389	Super-Scaffold_6	41176829	41177127	-
NC_006092.5	17010587	17015339	Super-Scaffold_8	19743102	19748583	+
NC_006092.5	17016529	17021289	Super-Scaffold_8	19743102	19748583	+
NC_006092.5	17022097	17022276	Super-Scaffold_8	19754784	19754986	+
NC_006092.5	17023270	17023827	Super-Scaffold_1	5375825	5377354	-
NC_006092.5	17023827	17023994	Super-Scaffold_15	3623804	3623963	+
NC_006092.5	17023996	17024265	Super-Scaffold_200000100296	326959	327257	-
NC_006092.5	17025873	17030713	Super-Scaffold_8	19743102	19748583	-
NC_006092.5	17031906	17036611	Super-Scaffold_8	19743117	19748583	-
NC_006092.5	17037824	17042555	Super-Scaffold_8	19743102	19748582	-
NC_006092.5	17043773	17048491	Super-Scaffold_8	19743102	19748583	-
NC_006092.5	17049666	17054375	Super-Scaffold_8	19743117	19748583	-
NC_006092.5	17057371	17058292	Super-Scaffold_200000146	357628	358679	+
NC_006092.5	17114119	17114473	Super-Scaffold_20	265147	265530	-
NC_006092.5	17117264	17121452	Super-Scaffold_8	19743102	19747615	+
NC_006092.5	17123570	17124254	Super-Scaffold_15	5435462	5437097	-
NC_006092.5	17124340	17124496	Super-Scaffold_15	3514769	3514928	+
NC_006092.5	17125086	17125244	Super-Scaffold_20	256618	256780	-
NC_006092.5	17125393	17127035	Super-Scaffold_20	251911	255595	-
NC_006092.5	17129013	17133759	Super-Scaffold_8	19743102	19748583	+
NC_006092.5	17134979	17139672	Super-Scaffold_8	19743117	19748583	+
NC_006092.5	17140444	17140632	Super-Scaffold_8	19754783	19754986	+
NC_006092.5	17140861	17145576	Super-Scaffold_8	19743102	19748583	+
NC_006092.5	17146817	17151579	Super-Scaffold_8	19743102	19748583	+
NC_006092.5	17152786	17157560	Super-Scaffold_8	19743102	19748616	+
NC_006092.5	17157622	17157749	Super-Scaffold_6	26581710	26581843	+
NC_006092.5	17158691	17365804	Super-Scaffold_8	20856037	21127070	-
NC_006092.5	17368943	17369008	Super-Scaffold_2	77824623	77824688	-
NC_006092.5	17369164	17369230	Super-Scaffold_29	9665802	9665873	-
NC_006092.5	17370887	17371184	Super-Scaffold_14	17876892	17877191	-
NC_006092.5	17372663	18948690	Super-Scaffold_8	16947669	18683343	+
NC_006092.5	18949269	48367794	Super-Scaffold_18	78654	35141699	+
NC_006092.5	48367794	59783378	Super-Scaffold_29	159085	14689430	-
NC_006092.5	59784239	59784353	Super-Scaffold_38	12754908	12755021	+
NC_006092.5	59784353	59784428	Super-Scaffold_45	9344984	9345082	-
NC_006092.5	59784889	59785204	Super-Scaffold_29	151792	152117	-
NC_006092.5	59787027	59787200	Super-Scaffold_45	26295125	26295294	+
NC_006092.5	59790182	59790342	Super-Scaffold_2	27001042	27001191	+
NC_006093.5	520643	521289	Super-Scaffold_2	990006	990618	-
NC_006093.5	521289	521493	Super-Scaffold_200000178	475136	475345	-
NC_006093.5	526144	526778	Super-Scaffold_200000178	474359	474945	-
NC_006093.5	527161	528221	Super-Scaffold_4	617899	618974	-
NC_006093.5	529717	530788	Super-Scaffold_4	617913	618932	-
NC_006093.5	530788	531003	Super-Scaffold_200000178	474336	474570	-
NC_006093.5	532327	532848	Super-Scaffold_200000178	474405	474910	-
NC_006093.5	532893	533105	Super-Scaffold_20	8779730	8779916	-
NC_006093.5	533132	533602	Super-Scaffold_13	36890256	36890656	+
NC_006093.5	533762	537287	Super-Scaffold_42	11119881	11126273	+
NC_006093.5	539594	539698	Super-Scaffold_38	36226703	36226811	-
NC_006093.5	541755	541969	Super-Scaffold_1	38611566	38611773	-
NC_006093.5	543936	544028	Super-Scaffold_2	27565739	27565842	-
NC_006093.5	544846	544921	Super-Scaffold_2	59374731	59374821	+
NC_006093.5	546484	546616	Super-Scaffold_1	2214209	2214357	+
NC_006093.5	548120	556412	Super-Scaffold_2	1388810	1405240	+
NC_006093.5	560452	561730	Super-Scaffold_20000042	8652479	8653346	-
NC_006093.5	571383	576672	Super-Scaffold_34	1012285	1014889	-
NC_006093.5	577556	577639	Super-Scaffold_40	37802870	37802953	-
NC_006093.5	584932	585041	Super-Scaffold_13	36079221	36079351	+
NC_006093.5	587747	587943	Super-Scaffold_42	14895705	14895905	-
NC_006093.5	588672	589864	Super-Scaffold_20000042	104881	105774	-
NC_006093.5	591016	593474	Super-Scaffold_32	2570671	2573638	-
NC_006093.5	594486	595223	Super-Scaffold_13	15950045	15950727	-
NC_006093.5	595223	596350	Super-Scaffold_36	41049	42206	-
NC_006093.5	596380	596724	Super-Scaffold_42	37095648	37095985	-
NC_006093.5	597961	598013	Super-Scaffold_13	20269576	20269628	-
NC_006093.5	598468	598808	Super-Scaffold_20000042	104293	104672	-
NC_006093.5	598856	601320	Super-Scaffold_34	1022989	1029550	-
NC_006093.5	601320	601796	Super-Scaffold_9	94242	94858	-
NC_006093.5	602795	603002	Super-Scaffold_14	38923427	38923684	+
NC_006093.5	603002	603222	Super-Scaffold_2	14085614	14085835	-
NC_006093.5	603383	606144	Super-Scaffold_36	33260	35747	-
NC_006093.5	606329	606778	Super-Scaffold_34	534288	535443	+
